raceId,driverId,constructorId,q1_milliseconds,q2_milliseconds,q3_milliseconds,points,positionOrder
1038,826,213,80307.0,80169.0,,2.0,9
1038,839,4,80747.0,80234.0,,4.0,8
1038,844,6,80443.0,80273.0,,0.0,18
1038,8,51,81010.0,80926.0,,0.0,13
1038,825,210,80869.0,81573.0,,0.0,19
1038,154,210,81139.0,,,0.0,12
1038,20,6,81151.0,,,0.0,20
1038,841,51,81206.0,,,0.0,16
1038,847,3,81587.0,,,0.0,14
1038,849,3,81717.0,,,0.0,11
1039,1,131,75778.0,75309.0,75144.0,26.0,1
1039,822,131,75749.0,75322.0,75203.0,18.0,2
1039,830,9,76335.0,75471.0,75509.0,0.0,19
1039,848,9,76527.0,75914.0,75954.0,15.0,3
1039,844,6,76698.0,76324.0,76270.0,4.0,8
1039,815,211,76596.0,76489.0,76311.0,10.0,5
1039,840,211,76701.0,76271.0,76356.0,0.0,13
1039,817,4,76981.0,76243.0,76543.0,12.0,4
1039,832,1,76993.0,76522.0,77870.0,0.0,18
1039,839,4,76825.0,76297.0,,0.0,14
1039,846,1,76895.0,76640.0,,8.0,6
1039,826,213,76928.0,76854.0,,6.0,7
1039,8,51,77059.0,76854.0,,2.0,9
1039,20,6,77072.0,76858.0,,1.0,10
1039,154,210,77069.0,77254.0,,0.0,12
1039,842,213,77125.0,,,0.0,20
1039,841,51,77220.0,,,0.0,17
1039,847,3,77232.0,,,0.0,11
1039,849,3,77320.0,,,0.0,15
1039,825,210,77348.0,,,0.0,16
1040,1,131,92983.0,92835.0,91304.0,15.0,3
1040,830,9,93630.0,93157.0,91867.0,18.0,2
1040,822,131,92656.0,92405.0,91956.0,26.0,1
1040,815,211,93704.0,93038.0,92317.0,12.0,4
1040,817,4,93650.0,92218.0,92364.0,10.0,5
1040,832,1,93967.0,92757.0,92550.0,0.0,19
1040,839,4,93557.0,93196.0,92624.0,6.0,7
1040,846,1,93804.0,93081.0,92847.0,0.0,15
1040,842,213,93734.0,93139.0,93000.0,2.0,9
1040,848,9,93919.0,93153.0,93008.0,1.0,10
1040,844,6,94071.0,93239.0,,8.0,6
1040,826,213,93511.0,93249.0,,4.0,8
1040,840,211,93852.0,93364.0,,0.0,20
1040,847,3,94020.0,93583.0,,0.0,18
1040,20,6,94134.0,93609.0,,0.0,13
1040,154,210,94592.0,,,0.0,17
1040,841,51,94594.0,,,0.0,11
1040,825,210,94681.0,,,0.0,12
1040,849,3,95066.0,,,0.0,16
1040,8,51,95267.0,,,0.0,14
1041,822,131,86573.0,85971.0,85269.0,0.0,19
1041,1,131,86620.0,85390.0,85525.0,25.0,1
1041,830,9,86319.0,85467.0,85562.0,19.0,2
1041,844,6,86857.0,86240.0,86035.0,6.0,7
1041,848,9,87126.0,86285.0,86047.0,0.0,17
1041,817,4,86836.0,86096.0,86223.0,15.0,3
1041,839,4,87086.0,86364.0,86242.0,0.0,18
1041,846,1,86829.0,86316.0,86458.0,0.0,16
1041,815,211,87120.0,86330.0,86704.0,12.0,4
1041,832,1,87378.0,86361.0,86709.0,10.0,5
1041,20,6,87107.0,86738.0,,0.0,11
1041,842,213,87072.0,86776.0,,8.0,6
1041,826,213,87285.0,86848.0,,0.0,15
1041,841,51,87532.0,86936.0,,1.0,10
1041,825,210,87231.0,87125.0,,0.0,13
1041,154,210,87552.0,,,2.0,9
1041,847,3,87564.0,,,0.0,20
1041,849,3,87812.0,,,0.0,14
1041,8,51,87817.0,,,0.0,12
1041,807,211,88021.0,,,4.0,8
1042,840,211,77667.0,77626.0,,0.0,20
1042,839,4,77775.0,77614.0,,4.0,8
1042,817,4,77621.0,77481.0,,2.0,9
1042,842,213,77209.0,77367.0,77803.0,10.0,5
1042,846,1,77547.0,77321.0,77525.0,0.0,13
1042,832,1,77627.0,77183.0,77520.0,8.0,6
1042,848,9,77435.0,77411.0,77437.0,0.0,12
1042,815,211,77370.0,77129.0,77223.0,6.0,7
1042,844,6,77421.0,77367.0,77090.0,12.0,4
1042,830,9,76879.0,77038.0,76904.0,15.0,3
1042,822,131,76945.0,76466.0,76754.0,18.0,2
1042,1,131,76828.0,76824.0,76652.0,26.0,1
1042,826,213,77841.0,77728.0,,0.0,19
1042,847,3,77931.0,77788.0,,0.0,14
1042,20,6,77446.0,77919.0,,1.0,10
1042,8,51,78201.0,,,0.0,11
1042,841,51,78323.0,,,0.0,15
1042,154,210,78364.0,,,0.0,17
1042,825,210,78508.0,,,0.0,16
1042,849,3,78777.0,,,0.0,18
1043,822,131,74221.0,74585.0,73609.0,18.0,2
1043,1,131,74229.0,74643.0,73706.0,26.0,1
1043,830,9,75034.0,74974.0,74176.0,0.0,17
1043,842,213,75183.0,74681.0,74502.0,0.0,20
1043,817,4,75474.0,74953.0,74520.0,15.0,3
1043,848,9,75402.0,74745.0,74572.0,0.0,15
1043,844,6,75123.0,75017.0,74616.0,10.0,5
1043,826,213,75412.0,75022.0,74696.0,12.0,4
1043,846,1,75274.0,75051.0,74814.0,4.0,8
1043,832,1,75528.0,75027.0,74911.0,6.0,7
1043,815,211,75407.0,75061.0,,8.0,6
1043,839,4,75352.0,75201.0,,0.0,19
1043,847,3,75760.0,75323.0,,0.0,16
1043,20,6,75571.0,75385.0,,0.0,12
1043,840,211,75822.0,75494.0,,0.0,13
1043,154,210,75918.0,,,0.0,14
1043,825,210,75939.0,,,0.0,18
1043,8,51,75953.0,,,2.0,9
1043,849,3,75987.0,,,0.0,11
1043,841,51,76208.0,,,1.0,10
1044,840,211,127467.0,113372.0,107765.0,2.0,9
1044,830,9,117485.0,110293.0,108055.0,8.0,6
1044,815,211,127614.0,114097.0,109321.0,18.0,2
1044,848,9,119431.0,112282.0,110448.0,6.0,7
1044,817,4,125598.0,114278.0,111595.0,1.0,10
1044,1,131,127599.0,112709.0,112560.0,25.0,1
1044,839,4,126115.0,113657.0,112622.0,0.0,11
1044,8,51,121249.0,113793.0,112745.0,0.0,15
1044,822,131,127001.0,113767.0,113258.0,0.0,14
1044,841,51,127341.0,113431.0,117226.0,0.0,20
1044,846,1,127167.0,114945.0,,5.0,8
1044,20,6,123356.0,115169.0,,15.0,3
1044,832,1,127489.0,115410.0,,10.0,5
1044,844,6,124464.0,116696.0,,12.0,4
1044,842,213,125579.0,118556.0,,0.0,13
1044,825,210,128007.0,,,0.0,17
1044,826,213,129070.0,,,0.0,12
1044,847,3,130017.0,,,0.0,16
1044,154,210,132909.0,,,0.0,18
1044,849,3,141611.0,,,0.0,19
1045,1,131,88343.0,87586.0,87264.0,25.0,1
1045,822,131,88767.0,88063.0,87553.0,4.0,8
1045,830,9,88885.0,88025.0,87678.0,19.0,2
1045,848,9,88732.0,88749.0,88274.0,15.0,3
1045,815,211,89178.0,88894.0,88322.0,0.0,18
1045,817,4,89005.0,88648.0,88417.0,6.0,7
1045,839,4,89203.0,88937.0,88419.0,2.0,9
1045,842,213,88971.0,89008.0,88448.0,8.0,6
1045,846,1,89464.0,88877.0,88542.0,12.0,4
1045,826,213,89158.0,88944.0,88618.0,0.0,11
1045,20,6,89142.0,89149.0,,0.0,13
1045,844,6,89137.0,89165.0,,1.0,10
1045,840,211,88679.0,89557.0,,0.0,19
1045,847,3,89294.0,91218.0,,0.0,12
1045,832,1,88975.0,,,10.0,5
1045,841,51,89491.0,,,0.0,16
1045,8,51,89810.0,,,0.0,15
1045,825,210,90111.0,,,0.0,17
1045,154,210,90138.0,,,0.0,20
1045,849,3,90182.0,,,0.0,14
1046,822,131,53904.0,53803.0,53377.0,4.0,8
1046,847,131,54160.0,53819.0,53403.0,3.0,9
1046,830,9,54037.0,53647.0,53433.0,0.0,19
1046,844,6,54249.0,53825.0,53613.0,0.0,20
1046,815,211,54236.0,53787.0,53790.0,25.0,1
1046,826,213,54346.0,53856.0,53906.0,6.0,7
1046,817,4,54388.0,53871.0,53957.0,10.0,5
1046,832,1,54450.0,53818.0,54010.0,12.0,4
1046,842,213,54207.0,53941.0,54154.0,0.0,11
1046,840,211,54595.0,53840.0,54200.0,15.0,3
1046,839,4,54309.0,53995.0,,18.0,2
1046,848,9,54620.0,54026.0,,8.0,6
1046,20,6,54301.0,54175.0,,0.0,12
1046,841,51,54523.0,54377.0,,0.0,13
1046,846,1,54194.0,54693.0,,1.0,10
1046,825,210,54705.0,,,0.0,15
1046,849,3,54796.0,,,0.0,18
1046,851,3,54892.0,,,0.0,16
1046,8,51,54963.0,,,0.0,14
1046,850,210,55426.0,,,0.0,17
1047,830,9,95993.0,95641.0,95246.0,25.0,1
1047,822,131,95699.0,95527.0,95271.0,18.0,2
1047,1,131,95528.0,95466.0,95332.0,15.0,3
1047,846,1,96016.0,95849.0,95497.0,10.0,5
1047,848,9,96106.0,95654.0,95571.0,12.0,4
1047,832,1,96517.0,96192.0,95815.0,8.0,6
1047,826,213,96459.0,96214.0,95963.0,0.0,11
1047,840,211,96502.0,96143.0,96046.0,1.0,10
1047,844,6,95881.0,95932.0,96065.0,0.0,13
1047,842,213,96545.0,96282.0,96242.0,4.0,8
1047,839,4,96783.0,96359.0,,2.0,9
1047,817,4,96704.0,96406.0,,7.0,7
1047,20,6,96655.0,96631.0,,0.0,14
1047,841,51,97075.0,98248.0,,0.0,16
1047,815,211,96034.0,,,0.0,20
1047,8,51,97555.0,,,0.0,12
1047,825,210,97863.0,,,0.0,18
1047,847,3,98045.0,,,0.0,15
1047,850,210,98173.0,,,0.0,19
1047,849,3,98443.0,,,0.0,17
1052,830,9,90499.0,90318.0,88997.0,18.0,2
1052,1,131,90617.0,90085.0,89385.0,25.0,1
1052,822,131,91200.0,90186.0,89586.0,16.0,3
1052,844,6,90691.0,90010.0,89678.0,8.0,6
1052,842,213,90848.0,90513.0,89809.0,0.0,17
1052,817,1,90795.0,90222.0,89927.0,6.0,7
1052,846,1,90902.0,90099.0,89974.0,12.0,4
1052,832,6,91653.0,90009.0,90215.0,4.0,8
1052,4,214,90863.0,90595.0,90249.0,0.0,19
1052,840,117,91261.0,90624.0,90601.0,1.0,10
1052,815,9,91165.0,90659.0,,10.0,5
1052,841,51,90998.0,90708.0,,0.0,12
1052,852,213,90607.0,91203.0,,2.0,9
1052,8,51,91547.0,91238.0,,0.0,11
1052,847,3,91316.0,93430.0,,0.0,14
1052,839,214,91724.0,,,0.0,13
1052,849,3,91936.0,,,0.0,18
1052,20,117,92056.0,,,0.0,15
1052,854,210,92449.0,,,0.0,16
1052,853,210,93273.0,,,0.0,20
1053,1,131,74823.0,74817.0,74411.0,19.0,2
1053,815,9,75395.0,74716.0,74446.0,0.0,11
1053,830,9,75109.0,74884.0,74498.0,25.0,1
1053,844,6,75413.0,74808.0,74740.0,12.0,4
1053,842,213,75548.0,74927.0,74790.0,6.0,7
1053,817,1,75669.0,75033.0,74826.0,8.0,6
1053,846,1,75009.0,74718.0,74875.0,15.0,3
1053,822,131,74672.0,74905.0,74898.0,0.0,18
1053,839,214,75385.0,75117.0,75210.0,2.0,9
1053,840,117,75522.0,75138.0,,4.0,8
1053,832,6,75406.0,75199.0,,10.0,5
1053,847,3,75826.0,75261.0,,0.0,19
1053,20,117,75459.0,75394.0,,0.0,15
1053,849,3,75653.0,75593.0,,0.0,20
1053,4,214,75832.0,75593.0,,1.0,10
1053,8,51,75974.0,,,0.0,13
1053,841,51,76122.0,,,0.0,14
1053,854,210,76279.0,,,0.0,16
1053,853,210,76797.0,,,0.0,17
1053,852,213,,,,0.0,12
1054,822,131,78722.0,78458.0,78348.0,16.0,3
1054,1,131,78857.0,77968.0,78355.0,25.0,1
1054,830,9,79485.0,78650.0,78746.0,18.0,2
1054,815,9,79337.0,78845.0,78890.0,12.0,4
1054,832,6,79309.0,78813.0,79039.0,0.0,11
1054,839,214,79092.0,78586.0,79042.0,6.0,7
1054,846,1,78794.0,78481.0,79116.0,10.0,5
1054,844,6,79373.0,78769.0,79306.0,8.0,6
1054,842,213,79464.0,79052.0,79475.0,1.0,10
1054,20,117,79403.0,78970.0,79659.0,0.0,13
1054,847,3,79797.0,79109.0,,0.0,16
1054,841,51,79410.0,79216.0,,0.0,12
1054,4,214,79728.0,79456.0,,4.0,8
1054,852,213,79684.0,79463.0,,0.0,15
1054,8,51,79748.0,79812.0,,0.0,20
1054,817,1,79839.0,,,2.0,9
1054,840,117,79913.0,,,0.0,14
1054,849,3,80285.0,,,0.0,18
1054,854,210,80452.0,,,0.0,17
1054,853,210,80912.0,,,0.0,19
1055,1,131,78245.0,77166.0,76741.0,25.0,1
1055,830,9,78090.0,76922.0,76777.0,19.0,2
1055,822,131,78005.0,77142.0,76873.0,15.0,3
1055,844,6,78041.0,77717.0,77510.0,12.0,4
1055,839,214,78281.0,77743.0,77580.0,2.0,9
1055,832,6,78205.0,77656.0,77620.0,6.0,7
1055,817,1,78264.0,77719.0,77622.0,8.0,6
1055,815,9,78203.0,77669.0,77701.0,10.0,5
1055,846,1,77821.0,77696.0,78010.0,4.0,8
1055,4,214,78281.0,77966.0,78147.0,0.0,17
1055,840,117,78241.0,77974.0,,0.0,11
1055,842,213,78190.0,77982.0,,1.0,10
1055,20,117,78289.0,78079.0,,0.0,13
1055,841,51,78549.0,78356.0,,0.0,15
1055,847,3,78445.0,79154.0,,0.0,14
1055,852,213,78556.0,,,0.0,20
1055,8,51,78917.0,,,0.0,12
1055,854,210,79117.0,,,0.0,18
1055,849,3,79219.0,,,0.0,16
1055,853,210,79807.0,,,0.0,19
1056,844,6,71113.0,70597.0,70346.0,0.0,20
1056,830,9,71124.0,70650.0,70576.0,25.0,1
1056,822,131,70938.0,70695.0,70601.0,0.0,19
1056,832,6,71324.0,70806.0,70611.0,18.0,2
1056,846,1,71321.0,71031.0,70620.0,15.0,3
1056,842,213,71560.0,71179.0,70900.0,8.0,6
1056,1,131,71622.0,71116.0,71095.0,7.0,7
1056,20,117,72078.0,71309.0,71419.0,10.0,5
1056,815,9,71644.0,71019.0,71573.0,12.0,4
1056,841,51,71658.0,71409.0,71779.0,1.0,10
1056,839,214,71740.0,71486.0,,2.0,9
1056,817,1,71747.0,71598.0,,0.0,12
1056,840,117,71979.0,71600.0,,4.0,8
1056,8,51,71899.0,71642.0,,0.0,11
1056,847,3,72016.0,71830.0,,0.0,14
1056,852,213,72096.0,,,0.0,16
1056,4,214,72205.0,,,0.0,13
1056,849,3,72366.0,,,0.0,15
1056,853,210,72958.0,,,0.0,17
1057,844,6,102241.0,101659.0,101218.0,12.0,4
1057,1,131,101545.0,101634.0,101450.0,0.0,15
1057,830,9,101760.0,101625.0,101563.0,0.0,18
1057,842,213,102288.0,101932.0,101565.0,15.0,3
1057,832,6,102121.0,101740.0,101576.0,4.0,8
1057,846,1,102167.0,101813.0,101747.0,10.0,5
1057,815,9,101968.0,101630.0,101917.0,25.0,1
1057,852,213,102521.0,101654.0,102211.0,6.0,7
1057,4,214,102934.0,102195.0,102327.0,8.0,6
1057,822,131,102701.0,102106.0,102659.0,0.0,12
1057,20,117,102460.0,102224.0,,18.0,2
1057,839,214,102426.0,102273.0,,0.0,20
1057,817,1,102304.0,102558.0,,2.0,9
1057,8,51,102923.0,102587.0,,1.0,10
1057,847,3,102728.0,102758.0,,0.0,17
1057,849,3,103128.0,,,0.0,16
1057,854,210,104158.0,,,0.0,13
1057,853,210,104238.0,,,0.0,14
1057,840,117,,,,0.0,19
1057,841,51,,,,0.0,11
1059,830,9,91001.0,91080.0,89990.0,26.0,1
1059,1,131,91237.0,90788.0,90248.0,18.0,2
1059,822,131,91669.0,90735.0,90376.0,12.0,4
1059,815,9,91560.0,90971.0,90445.0,15.0,3
1059,832,6,92079.0,91146.0,90840.0,0.0,11
1059,842,213,91898.0,91353.0,90868.0,6.0,7
1059,844,6,92209.0,91567.0,90987.0,0.0,16
1059,846,1,91733.0,91542.0,91252.0,10.0,5
1059,4,214,92158.0,91549.0,91340.0,4.0,8
1059,817,1,92181.0,91615.0,91382.0,8.0,6
1059,839,214,92139.0,91736.0,,0.0,14
1059,20,117,92132.0,91767.0,,2.0,9
1059,841,51,92722.0,91813.0,,0.0,15
1059,847,3,93060.0,92065.0,,0.0,12
1059,854,210,92942.0,,,0.0,19
1059,849,3,93062.0,,,0.0,18
1059,8,51,93354.0,,,0.0,17
1059,853,210,93554.0,,,0.0,20
1059,840,117,,,,1.0,10
1059,852,213,,,,0.0,13
1058,830,9,64489.0,64433.0,63841.0,25.0,1
1058,822,131,64537.0,64443.0,64035.0,15.0,3
1058,1,131,64672.0,64512.0,64067.0,19.0,2
1058,846,1,64584.0,64298.0,64120.0,10.0,5
1058,815,9,64638.0,64197.0,64168.0,12.0,4
1058,842,213,64765.0,64429.0,64236.0,0.0,20
1058,844,6,64745.0,64646.0,64472.0,6.0,7
1058,852,213,64608.0,64631.0,64514.0,1.0,10
1058,4,214,64971.0,64582.0,64574.0,2.0,9
1058,840,117,64821.0,64663.0,64708.0,4.0,8
1058,847,3,65033.0,64671.0,,0.0,19
1058,832,6,64859.0,64800.0,,8.0,6
1058,817,1,65142.0,64808.0,,0.0,13
1058,20,117,65051.0,64875.0,,0.0,12
1058,841,51,65092.0,64913.0,,0.0,15
1058,849,3,65175.0,,,0.0,17
1058,839,214,65217.0,,,0.0,14
1058,8,51,65429.0,,,0.0,11
1058,854,210,66041.0,,,0.0,16
1058,853,210,66192.0,,,0.0,18
1060,830,9,64249.0,63927.0,63720.0,26.0,1
1060,846,1,64345.0,64415.0,63768.0,15.0,3
1060,815,9,64833.0,64483.0,63990.0,8.0,6
1060,1,131,64506.0,64258.0,64014.0,12.0,4
1060,822,131,64563.0,64376.0,64049.0,18.0,2
1060,842,213,64841.0,64412.0,64107.0,2.0,9
1060,852,213,64967.0,64518.0,64273.0,0.0,12
1060,20,117,64846.0,64493.0,64570.0,0.0,17
1060,847,3,64907.0,64553.0,64591.0,0.0,11
1060,840,117,64927.0,64547.0,64618.0,0.0,13
1060,832,6,64596.0,64559.0,,10.0,5
1060,844,6,64906.0,64600.0,,4.0,8
1060,817,1,64977.0,64719.0,,6.0,7
1060,4,214,64472.0,64856.0,,1.0,10
1060,841,51,64782.0,65083.0,,0.0,14
1060,8,51,65009.0,,,0.0,15
1060,839,214,65051.0,,,0.0,20
1060,849,3,65195.0,,,0.0,16
1060,854,210,65427.0,,,0.0,18
1060,853,210,65951.0,,,0.0,19
1061,1,131,86786.0,86023.0,86134.0,25.0,1
1061,830,9,86751.0,86315.0,86209.0,0.0,20
1061,822,131,87487.0,86764.0,86328.0,15.0,3
1061,844,6,87051.0,86919.0,86828.0,18.0,2
1061,815,9,87121.0,87073.0,86844.0,0.0,16
1061,846,1,87444.0,87220.0,86897.0,12.0,4
1061,817,1,87323.0,87125.0,86899.0,10.0,5
1061,847,3,87671.0,87080.0,86971.0,0.0,12
1061,832,6,87337.0,86848.0,87007.0,8.0,6
1061,20,117,87493.0,87103.0,87179.0,0.0,19
1061,4,214,87580.0,87245.0,,6.0,7
1061,842,213,87600.0,87273.0,,0.0,11
1061,839,214,87415.0,87340.0,,2.0,9
1061,841,51,87595.0,87617.0,,0.0,13
1061,840,117,88017.0,87665.0,,4.0,8
1061,852,213,88043.0,,,1.0,10
1061,8,51,88062.0,,,0.0,15
1061,849,3,88254.0,,,0.0,14
1061,854,210,88738.0,,,0.0,18
1061,853,210,89051.0,,,0.0,17
1062,1,131,76424.0,76553.0,75419.0,18.0,2
1062,822,131,76569.0,76702.0,75734.0,0.0,16
1062,830,9,76214.0,75650.0,75840.0,2.0,9
1062,815,9,77233.0,76443.0,76421.0,0.0,17
1062,842,213,76874.0,76394.0,76483.0,11.0,5
1062,846,1,77081.0,76385.0,76489.0,0.0,15
1062,844,6,77084.0,76574.0,76496.0,0.0,18
1062,839,214,77367.0,76766.0,76653.0,25.0,1
1062,4,214,77123.0,76541.0,76715.0,12.0,4
1062,20,117,77105.0,76794.0,76750.0,0.0,20
1062,817,1,77664.0,76871.0,,0.0,11
1062,840,117,77038.0,76893.0,,0.0,19
1062,8,51,77553.0,77564.0,,1.0,10
1062,841,51,77776.0,77583.0,,0.0,13
1062,832,6,76649.0,,,15.0,3
1062,852,213,77919.0,,,8.0,6
1062,847,3,77944.0,,,4.0,8
1062,849,3,78036.0,,,6.0,7
1062,853,210,78922.0,,,0.0,14
1062,854,210,,,,0.0,12
1063,830,9,118717.0,116559.0,119765.0,12.5,1
1063,847,3,119864.0,116950.0,120086.0,9.0,2
1063,1,131,119218.0,116229.0,120099.0,7.5,3
1063,817,1,121583.0,117127.0,120864.0,6.0,4
1063,20,117,120175.0,116814.0,120935.0,5.0,5
1063,842,213,120387.0,116440.0,121164.0,4.0,6
1063,815,9,119334.0,116886.0,122112.0,0.0,19
1063,822,131,119870.0,116295.0,122502.0,0.0,12
1063,839,214,121824.0,117354.0,123513.0,3.0,7
1063,846,1,118301.0,116025.0,,0.0,14
1063,844,6,120728.0,117721.0,,2.0,8
1063,849,3,120966.0,118056.0,,1.0,9
1063,832,6,121184.0,118137.0,,0.5,10
1063,4,214,121653.0,118205.0,,0.0,11
1063,840,117,121597.0,118231.0,,0.0,20
1063,841,51,122306.0,,,0.0,13
1063,852,213,122413.0,,,0.0,15
1063,854,210,123973.0,,,0.0,16
1063,8,51,124452.0,,,0.0,18
1063,853,210,124939.0,,,0.0,17
1064,830,9,70036.0,69071.0,68885.0,25.0,1
1064,1,131,70114.0,69726.0,68923.0,19.0,2
1064,822,131,70219.0,69769.0,69222.0,15.0,3
1064,842,213,70274.0,69541.0,69478.0,12.0,4
1064,844,6,69829.0,69437.0,69527.0,10.0,5
1064,832,6,70022.0,69870.0,69537.0,6.0,7
1064,841,51,70050.0,70033.0,69590.0,0.0,14
1064,839,214,70179.0,69919.0,69933.0,2.0,9
1064,4,214,70435.0,70020.0,69956.0,8.0,6
1064,817,1,70255.0,69865.0,70166.0,0.0,11
1064,847,3,70382.0,70332.0,,0.0,17
1064,840,117,70438.0,70367.0,,0.0,12
1064,846,1,70489.0,70406.0,,1.0,10
1064,849,3,70093.0,71161.0,,0.0,16
1064,852,213,70462.0,71314.0,,0.0,19
1064,815,9,70530.0,,,4.0,8
1064,20,117,70731.0,,,0.0,13
1064,9,51,71301.0,,,0.0,15
1064,854,210,71387.0,,,0.0,18
1064,853,210,71875.0,,,0.0,20
1065,822,131,80685.0,80032.0,79555.0,15.0,3
1065,1,131,80543.0,79936.0,79651.0,0.0,17
1065,830,9,81035.0,80229.0,79966.0,0.0,18
1065,846,1,80916.0,80059.0,79989.0,18.0,2
1065,817,1,81292.0,80435.0,79995.0,26.0,1
1065,842,213,81440.0,80556.0,80260.0,0.0,19
1065,832,6,81118.0,80750.0,80462.0,8.0,6
1065,844,6,81219.0,80767.0,80510.0,12.0,4
1065,815,9,81308.0,80882.0,80611.0,10.0,5
1065,841,51,81197.0,80726.0,80808.0,0.0,13
1065,20,117,81394.0,80913.0,,0.0,12
1065,840,117,81415.0,81020.0,,6.0,7
1065,4,214,81487.0,81069.0,,4.0,8
1065,839,214,81500.0,81103.0,,1.0,10
1065,847,3,81890.0,81392.0,,2.0,9
1065,849,3,81925.0,,,0.0,11
1065,852,213,81973.0,,,0.0,20
1065,854,210,82248.0,,,0.0,15
1065,9,51,82530.0,,,0.0,14
1065,853,210,82716.0,,,0.0,16
1066,846,1,107238.0,105827.0,101993.0,7.0,7
1066,832,6,107924.0,106521.0,102510.0,15.0,3
1066,847,3,108303.0,106435.0,102983.0,1.0,10
1066,1,131,105992.0,105129.0,104050.0,25.0,1
1066,817,1,108345.0,106361.0,104156.0,12.0,4
1066,4,214,107877.0,105514.0,104204.0,8.0,6
1066,822,131,106396.0,105306.0,104710.0,10.0,5
1066,840,117,108322.0,106360.0,104956.0,0.0,11
1066,815,9,106455.0,105834.0,105337.0,2.0,9
1066,839,214,108099.0,106070.0,105865.0,0.0,14
1066,20,117,107205.0,106573.0,,0.0,12
1066,842,213,107828.0,106641.0,,0.0,13
1066,852,213,108854.0,106751.0,,0.0,17
1066,849,3,108252.0,,,0.0,19
1066,844,6,108470.0,,,0.0,15
1066,8,51,109586.0,,,4.0,8
1066,854,210,109830.0,,,0.0,20
1066,841,51,111023.0,,,0.0,16
1066,853,210,113764.0,,,0.0,18
1066,830,9,,,,18.0,2
228,84,17,89099.0,,,0.0,17
228,85,28,,,,0.0,22
1067,1,131,84585.0,83082.0,82868.0,10.0,5
1067,822,131,85047.0,83579.0,82998.0,26.0,1
1067,830,9,84592.0,83732.0,83196.0,18.0,2
1067,844,6,84869.0,84015.0,83265.0,12.0,4
1067,842,213,84704.0,83817.0,83326.0,8.0,6
1067,4,214,85174.0,83914.0,83477.0,0.0,16
1067,815,9,84963.0,83961.0,83706.0,15.0,3
1067,846,1,85138.0,84642.0,83954.0,6.0,7
1067,840,117,85511.0,84601.0,84305.0,2.0,9
1067,852,213,85409.0,84054.0,84368.0,0.0,14
1067,20,117,85787.0,84795.0,,0.0,18
1067,839,214,85422.0,84842.0,,1.0,10
1067,847,3,85417.0,85007.0,,0.0,15
1067,854,210,85555.0,85200.0,,0.0,19
1067,832,6,85177.0,,,4.0,8
1067,817,1,85881.0,,,0.0,13
1067,849,3,86086.0,,,0.0,17
1067,841,51,86430.0,,,0.0,11
1067,8,51,87525.0,,,0.0,12
1067,853,210,88449.0,,,0.0,20
1069,830,9,94352.0,93464.0,92910.0,25.0,1
1069,1,131,94579.0,93797.0,93119.0,19.0,2
1069,815,9,94369.0,94178.0,93134.0,15.0,3
1069,822,131,94590.0,93959.0,93475.0,8.0,6
1069,844,6,94153.0,93928.0,93606.0,12.0,4
1069,832,6,94558.0,94126.0,93792.0,6.0,7
1069,817,1,94407.0,94643.0,93808.0,10.0,5
1069,846,1,94551.0,93880.0,93887.0,4.0,8
1069,842,213,94567.0,94583.0,94118.0,0.0,20
1069,852,213,95360.0,95137.0,94918.0,2.0,9
1069,839,214,95747.0,95377.0,,0.0,19
1069,20,117,95281.0,95500.0,,1.0,10
1069,841,51,95920.0,95794.0,,0.0,11
1069,4,214,95756.0,104549.0,,0.0,18
1069,847,3,95746.0,,,0.0,14
1069,840,117,95983.0,,,0.0,12
1069,849,3,95995.0,,,0.0,15
1069,8,51,96311.0,,,0.0,13
1069,854,210,96499.0,,,0.0,16
1069,853,210,96796.0,,,0.0,17
1070,822,131,76727.0,76864.0,75875.0,0.0,15
1070,1,131,77207.0,76474.0,76020.0,18.0,2
1070,830,9,76788.0,76483.0,76225.0,25.0,1
1070,815,9,77003.0,77055.0,76342.0,15.0,3
1070,842,213,76908.0,76955.0,76456.0,12.0,4
1070,832,6,77517.0,77248.0,76761.0,8.0,6
1070,817,1,77719.0,77092.0,76763.0,0.0,12
1070,844,6,76748.0,77034.0,76837.0,10.0,5
1070,852,213,77330.0,76701.0,77158.0,0.0,20
1070,846,1,77569.0,77473.0,96830.0,1.0,10
1070,20,117,77502.0,77746.0,,6.0,7
1070,8,51,77606.0,77958.0,,4.0,8
1070,847,3,77958.0,78172.0,,0.0,16
1070,841,51,77897.0,78290.0,,0.0,11
1070,839,214,78126.0,78405.0,,0.0,13
1070,4,214,78452.0,,,2.0,9
1070,849,3,78756.0,,,0.0,17
1070,854,210,78858.0,,,0.0,19
1070,853,210,79303.0,,,0.0,18
1070,840,117,80873.0,,,0.0,14
1071,1,131,68733.0,68068.0,67934.0,25.0,1
1071,830,9,69329.0,68499.0,68372.0,18.0,2
1071,822,131,69040.0,68426.0,68469.0,15.0,3
1071,815,9,69172.0,68973.0,68483.0,13.0,4
1071,842,213,69347.0,68903.0,68777.0,6.0,7
1071,832,6,69046.0,69031.0,68826.0,8.0,6
1071,844,6,69155.0,68859.0,68960.0,10.0,5
1071,846,1,69365.0,69030.0,68980.0,1.0,10
1071,817,1,69374.0,69093.0,69039.0,0.0,19
1071,4,214,69391.0,69137.0,69113.0,2.0,9
